x,y
0.1433526357536479,0.7621557802704887
0.1468284638985042,0.7382866355012413
0.1350937498369119,0.748344068494599
0.1391350421580252,0.7562094840326277
0.1249723693977625,0.7675458203210876
0.1314280303096787,0.7532176801791038
0.157363882917604,0.7521871311254288
